sender_id,sender,total_messages,active_days,avg_message_length,link_ratio,anomaly_label
8015736869,Appurva_pandyy,1,1,9.0,0.0,unknown
6067346967,,1,1,21.0,0.0,unknown
725317777,,1,1,145.0,0.0,unknown
Locural,Locural,1,1,233.0,0.0,unknown
8557913257,,1,1,14.0,0.0,unknown
7419164685,wine_1232,1,1,6.0,0.0,unknown
risikaaa,risikaaa,1,1,12.0,0.0,unknown
365252812,Itzick,1,1,92.0,0.0,unknown
7755928557,,1,1,382.0,0.0,unknown
8309004897,Nannochan,1,1,4.0,0.0,unknown
5249922432,kinngdrew,1,1,42.0,0.0,unknown
652810413,,1,1,27.0,0.0,unknown
8024050351,,1,1,25.0,0.0,unknown
7951368325,zayaz2025,1,1,212.0,0.0,unknown
8569088871,,1,1,12.0,0.0,unknown
6048217034,,1,1,35.0,0.0,unknown
8729218245,,1,1,20.0,0.0,unknown
7024539865,th3du,1,1,35.0,0.0,unknown
2135123769,max_22779,1,1,57.0,0.0,unknown
5678180673,Ikku_23,1,1,29.0,0.0,unknown
6258120336,,1,1,45.0,0.0,unknown
8328216869,,1,1,2.0,0.0,unknown
Prasannajeet,Prasannajeet,1,1,13.0,0.0,unknown
Irsentertainment,Irsentertainment,1,1,101.0,1.0,unknown
5980220381,DominicRusso1,1,1,40.0,0.0,unknown
8185833596,,1,1,537.0,0.0,unknown
7901065703,Itssarikachouhan,1,1,2.0,0.0,unknown
8699566750,,1,1,26.0,0.0,unknown
7632173441,nahardeepsingh,1,1,17.0,0.0,unknown
7608368250,HAMH0O,1,1,35.0,0.0,unknown
6539879939,sillyme09,1,1,96.0,0.0,unknown
PAYCHECK_YAY,PAYCHECK_YAY,1,1,11.0,0.0,unknown
1659224738,Ravindra1729,1,1,21.0,0.0,unknown
8470914039,,1,1,12.0,0.0,unknown
KukParray,KukParray,1,1,18.0,0.0,unknown
8649239080,,1,1,2.0,0.0,unknown
7550466525,,1,1,5.0,0.0,unknown
8274417141,,1,1,3.0,0.0,unknown
5602958965,MRamones,1,1,38.0,0.0,unknown
8549079192,,1,1,19.0,0.0,unknown
KiroPolo,KiroPolo,1,1,20.0,0.0,unknown
1818448310,Mohammmed26,1,1,4.0,0.0,unknown
5122388875,cigodegen,1,1,11.0,0.0,unknown
1818688726,,1,1,113.0,0.0,unknown
463317859,darkmun,1,1,21.0,0.0,unknown
1567460393,,1,1,16.0,0.0,unknown
6663141706,,1,1,128.0,0.0,unknown
FabiSeitz,FabiSeitz,1,1,135.0,0.0,unknown
113330727,MekhrID,1,1,11.0,0.0,unknown
7536394895,,1,1,186.0,0.0,unknown
6399977972,Elisabetuardado,1,1,442.0,0.0,unknown
6969290336,IASKYOUFORYOURLOVE,1,1,100.0,0.0,unknown
Uee7ee3,Uee7ee3,1,1,11.0,0.0,unknown
2017969116,,1,1,23.0,0.0,unknown
Oneida1005,Oneida1005,1,1,95.0,0.0,unknown
8214456499,,1,1,124.0,0.0,unknown
8157047375,,1,1,109.0,1.0,unknown
8689834602,saanvikaur75,1,1,3.0,0.0,unknown
Vihu9931,Vihu9931,1,1,9.0,0.0,unknown
ManaliBicurious,ManaliBicurious,1,1,2.0,0.0,unknown
5429878940,,1,1,4.0,0.0,unknown
6837976277,,1,1,333.0,0.0,unknown
7260704249,,1,1,2.0,0.0,unknown
7090597032,bebo_1421,1,1,21.0,0.0,unknown
848186118,MosheMoshe1998,1,1,23.0,0.0,unknown
7849188498,,1,1,9.0,0.0,unknown
7998329242,bulkdistribution370,1,1,11.0,0.0,unknown
8233016137,,1,1,53.0,0.0,unknown
8578824456,,1,1,195.0,0.0,unknown
6369293417,nooralam07861,1,1,4.0,0.0,unknown
6820240198,,1,1,24.0,0.0,unknown
8537714478,,1,1,3.0,0.0,unknown
8153915199,,1,1,59.0,0.0,unknown
1449085355,NageshChowdaryM,1,1,48.0,1.0,unknown
5363294116,RodriMansilla12,1,1,6.0,0.0,unknown
646299224,,1,1,65.0,0.0,unknown
8759045155,Wustey,1,1,420.0,0.0,unknown
501669835,,1,1,11.0,0.0,unknown
yearsoldboy,yearsoldboy,1,1,33.0,0.0,unknown
8619147080,,1,1,97.0,0.0,unknown
7279976716,,1,1,5.0,0.0,unknown
8481231367,,1,1,1.0,0.0,unknown
sdeeep_himnza,sdeeep_himnza,1,1,33.0,0.0,unknown
5823438740,,1,1,16.0,0.0,unknown
Lynx1104,Lynx1104,1,1,2.0,0.0,unknown
7823500992,,1,1,2.0,0.0,unknown
emkosti_uzb,emkosti_uzb,1,1,68.0,0.0,unknown
robux_roblox11,robux_roblox11,1,1,15.0,0.0,unknown
MrAyaan8152,MrAyaan8152,1,1,2.0,0.0,unknown
LOPT11,LOPT11,1,1,5.0,0.0,unknown
7194323133,,1,1,14.0,0.0,unknown
1988749366,,1,1,29.0,0.0,unknown
7550316089,Bunnykrap,1,1,1240.0,1.0,unknown
7657469408,,1,1,35.0,0.0,unknown
6745388387,,1,1,75.0,0.0,unknown
3698089641,ghjfchhdc,1,1,12.0,0.0,unknown
8203661764,,1,1,11.0,0.0,unknown
-1002144862866,palestinemoney,1,1,64.0,0.0,unknown
7088954570,,1,1,17.0,0.0,unknown
Van_Lack,Van_Lack,1,1,28.0,0.0,unknown
meandote,meandote,1,1,624.0,0.0,unknown
7991444933,,1,1,196.0,0.0,unknown
1143622526,A7A70A0,1,1,112.0,0.0,unknown
7623586487,lllllda555,1,1,31.0,0.0,unknown
sdjkdbd,sdjkdbd,1,1,15.0,0.0,unknown
5382448523,saxclonedit,1,1,5.0,0.0,unknown
Empty1039,Empty1039,1,1,3.0,0.0,unknown
8100779181,kyaryaklievskii,1,1,12.0,0.0,unknown
cemufb9060,cemufb9060,1,1,266.0,0.0,unknown
Dkdjdudjd,Dkdjdudjd,1,1,8.0,0.0,unknown
8611131571,,1,1,5.0,0.0,unknown
ArtemiyBl,ArtemiyBl,1,1,18.0,0.0,unknown
ncs1234567,ncs1234567,1,1,100.0,0.0,unknown
eckjet,eckjet,1,1,24.0,0.0,unknown
8773588605,PolyaBolshakova3,1,1,60.0,0.0,unknown
8470123901,Bulka_original,1,1,23.0,0.0,unknown
6346249615,,1,1,53.0,0.0,unknown
6985364416,,1,1,5.0,0.0,unknown
8340542534,,1,1,2.0,0.0,unknown
1911748425,joestinson,1,1,3.0,0.0,unknown
8256312199,,1,1,2.0,0.0,unknown
Laxmeer,Laxmeer,1,1,18.0,0.0,unknown
8577793549,RRRHN1,1,1,338.0,0.0,unknown
8570400749,,1,1,1.0,0.0,unknown
830816861,leonfernande,1,1,49.0,0.0,unknown
dasd1562,dasd1562,1,1,6.0,0.0,unknown
850562862,Flywheel00,1,1,12.0,0.0,unknown
8335733689,Tiye_7241,1,1,9.0,0.0,unknown
8006952766,,1,1,113.0,1.0,unknown
8292463540,,1,1,4.0,0.0,unknown
8084868887,,1,1,17.0,0.0,unknown
8739656344,,1,1,3.0,0.0,unknown
6774875572,,1,1,114.0,0.0,unknown
7867248021,spambunny,1,1,153.0,1.0,unknown
7439655855,,1,1,89.0,0.0,unknown
6118158841,Sawfan9909,1,1,5.0,0.0,unknown
7132670832,shoes_dzz,1,1,2.0,0.0,unknown
1418714560,Kiotnw,1,1,2.0,0.0,unknown
HotdrySIP,HotdrySIP,1,1,81.0,0.0,unknown
onlyweirds,onlyweirds,1,1,32.0,0.0,unknown
7747698529,high0nxtc,1,1,8.0,0.0,unknown
6515339518,,1,1,15.0,0.0,unknown
6486887490,,1,1,136.0,0.0,unknown
8089711716,,1,1,2.0,0.0,unknown
8081435844,,1,1,163.0,1.0,unknown
951260257,CodezRahul,1,1,99.0,0.0,unknown
IdkGoSleepDummy,IdkGoSleepDummy,1,1,3.0,0.0,unknown
Andruyw,Andruyw,1,1,40.0,0.0,unknown
Greenlacks,Greenlacks,1,1,45.0,1.0,unknown
Bebeeee29,Bebeeee29,1,1,115.0,0.0,unknown
7776035568,SamGaza26,1,1,243.0,1.0,unknown
8462318757,,1,1,352.0,0.0,unknown
7676324928,,1,1,185.0,0.0,unknown
948557179,Lucasrd_cabral,1,1,49.0,0.0,unknown
5497173724,,1,1,46.0,0.0,unknown
asmarjk,asmarjk,1,1,36.0,0.0,unknown
6126772257,bigtouc,1,1,20.0,0.0,unknown
8030320635,hzeelnut,1,1,19.0,0.0,unknown
5378479950,zs405zs,1,1,293.0,0.0,unknown
8281807666,,1,1,158.0,0.0,unknown
5973024710,ori12345566,1,1,13.0,0.0,unknown
5658765309,Adhrjhthytk,1,1,276.0,0.0,unknown
8509602658,TEVREM,1,1,95.0,0.0,unknown
8347529687,,1,1,2.0,0.0,unknown
hsuehdjdj,hsuehdjdj,1,1,79.0,0.0,unknown
Lalli8993,Lalli8993,1,1,1.0,0.0,unknown
Paidsubshop,Paidsubshop,1,1,2156.0,0.0,unknown
5513431662,CHIENTHAN22,1,1,23.0,0.0,unknown
6139821785,mohammed_1970,1,1,55.0,0.0,unknown
5293767960,,1,1,262.0,0.0,unknown
431713701,DanQuiRey,1,1,24.0,0.0,unknown
839593103,,1,1,12.0,0.0,unknown
8004546079,,1,1,115.0,0.0,unknown
1827323371,Btc_pro01,1,1,114.0,0.0,unknown
1077653589,SHNahel5,1,1,76.0,0.0,unknown
7360818443,,1,1,2.0,0.0,unknown
Justmewick,Justmewick,1,1,11.0,0.0,unknown
731086889,Hans_Landa_14,1,1,68.0,0.0,unknown
he5151,he5151,1,1,12.0,0.0,unknown
7219385526,,1,1,57.0,0.0,unknown
Marbouttojesus,Marbouttojesus,1,1,17.0,0.0,unknown
6854636288,,1,1,31.0,0.0,unknown
7835961500,prettiestsh4a,1,1,9.0,0.0,unknown
U6071,U6071,1,1,399.0,0.0,unknown
1879062173,,1,1,84.0,1.0,unknown
6910768005,TrinityBases,1,1,582.0,0.0,unknown
Dmitriy0527,Dmitriy0527,1,1,48.0,0.0,unknown
6139557521,Adjie_arian,1,1,71.0,0.0,unknown
7658766019,Yanlee888,1,1,2.0,0.0,unknown
MethodPatcher,MethodPatcher,1,1,16.0,0.0,unknown
6526277004,,1,1,2.0,0.0,unknown
7629620773,ascasczxczx322,1,1,8.0,0.0,unknown
8657351367,,1,1,5.0,0.0,unknown
141551069,,1,1,7.0,0.0,unknown
DariaZhar,DariaZhar,1,1,539.0,1.0,unknown
7407659746,,1,1,9.0,0.0,unknown
8353989724,,1,1,10.0,0.0,unknown
jojo1785,jojo1785,1,1,147.0,0.0,unknown
1083826708,marcuskenw,1,1,95.0,1.0,unknown
6482501035,verrrassex,1,1,11.0,0.0,unknown
7125522125,oudada31,1,1,45.0,0.0,unknown
8089260437,Noboody123,1,1,17.0,0.0,unknown
846953282,,1,1,28.0,0.0,unknown
5006647474,,1,1,101.0,0.0,unknown
5175494071,SmokiSmoke5,1,1,38.0,0.0,unknown
8659753741,,1,1,16.0,0.0,unknown
2516423864,fvXV4Udjx2c4MmQ0,1,1,17.0,0.0,unknown
7898808096,MatteoDeLuca01,1,1,87.0,0.0,unknown
7871197424,Akihiro116,1,1,2.0,0.0,unknown
7895413919,,1,1,2.0,0.0,unknown
6950101702,Klop90ru6,1,1,7.0,0.0,unknown
800482942,,1,1,16.0,0.0,unknown
8170618190,,1,1,6.0,0.0,unknown
7283080491,,1,1,257.0,0.0,unknown
1455893140,esam20,1,1,5.0,0.0,unknown
6024683576,,1,1,8.0,0.0,unknown
548352017,,1,1,73.0,0.0,unknown
8650937311,,1,1,1.0,0.0,unknown
6545886279,,1,1,2.0,0.0,unknown
Niclonc,Niclonc,1,1,32.0,0.0,unknown
EchoOfMyth,EchoOfMyth,1,1,2.0,0.0,unknown
Mohmad009,Mohmad009,1,1,60.0,0.0,unknown
5159200041,SheilaBelo,1,1,34.0,1.0,unknown
956948560,Maxxxxxzz,1,1,372.0,1.0,unknown
5839499783,,1,1,24.0,0.0,unknown
448168853,Intgral123,1,1,52.0,0.0,unknown
KOKOu341,KOKOu341,1,1,31.0,0.0,unknown
6837580862,zllinnn,1,1,34.0,0.0,unknown
3887980209,moonlightSwan_13,1,1,15.0,0.0,unknown
8491064444,,1,1,1.0,0.0,unknown
8275806615,VqrdCIore,1,1,203.0,0.0,unknown
Stillalivedontknowy,Stillalivedontknowy,1,1,28.0,0.0,unknown
5979032434,,1,1,57.0,0.0,unknown
6430091895,,1,1,12.0,0.0,unknown
6312842945,Jofndz,1,1,27.0,0.0,unknown
6726057631,,1,1,3.0,0.0,unknown
6389444878,ALV_ARO7,1,1,12.0,0.0,unknown
8159840443,,1,1,4.0,0.0,unknown
7488551974,,1,1,4.0,0.0,unknown
885135767,ftf1818,1,1,3.0,0.0,unknown
8574415260,ImHumanIloveGrass,1,1,6.0,0.0,unknown
6707538096,Clintonmora,1,1,430.0,0.0,unknown
1353433335,spoxoo,1,1,7.0,0.0,unknown
8302889849,,1,1,325.0,1.0,unknown
8252602359,Wy1lff,1,1,441.0,0.0,unknown
dog5677888,dog5677888,1,1,2.0,0.0,unknown
6326094964,,1,1,2.0,0.0,unknown
8012693212,allaandreeva4,1,1,200.0,0.0,unknown
adikrap,adikrap,1,1,46.0,0.0,unknown
8249195667,Gorgechilla,1,1,293.0,0.0,unknown
8360830538,,1,1,56.0,0.0,unknown
1120738986,Duaa3ziz,1,1,34.0,0.0,unknown
8474756735,,1,1,7.0,0.0,unknown
2008683627,Venezuela223,1,1,21.0,0.0,unknown
-1003237516932,Darkkvouch,1,1,85.0,0.0,unknown
Carlosr2713,Carlosr2713,1,1,16.0,0.0,unknown
Enjoylife1011,Enjoylife1011,1,1,42.0,1.0,unknown
6193541900,,1,1,12.0,0.0,unknown
6724490247,ami_x60,1,1,22.0,0.0,unknown
Luxury_Watches_Israel,Luxury_Watches_Israel,1,1,442.0,0.0,unknown
8106284268,,1,1,26.0,0.0,unknown
Niquenciop,Niquenciop,1,1,32.0,0.0,unknown
5486261733,,1,1,11.0,0.0,unknown
8364303498,docusking22,1,1,1229.0,0.0,unknown
8590665657,Prachiibebe,1,1,21.0,0.0,unknown
8252517880,,1,1,2.0,0.0,unknown
WangDong90,WangDong90,1,1,262.0,0.0,unknown
6010834225,,1,1,3.0,0.0,unknown
1712888461,fusion_schneider,1,1,348.0,0.0,unknown
7723846501,cosmow_nmt,1,1,80.0,0.0,unknown
8256414483,,1,1,28.0,0.0,unknown
7239534852,,1,1,2.0,0.0,unknown
Dvyammx,Dvyammx,1,1,7.0,0.0,unknown
7419091167,,1,1,171.0,0.0,unknown
6401895514,,1,1,382.0,0.0,unknown
8708065519,wTvXDYnMlnXXHej,1,1,18.0,0.0,unknown
392901610,Hashtronauter,1,1,191.0,0.0,unknown
5595478730,,1,1,24.0,0.0,unknown
8405649579,,1,1,31.0,0.0,unknown
5695977370,iNZEQ,1,1,60.0,0.0,unknown
7256640495,arafatkhan5,1,1,2.0,0.0,unknown
8409407021,,1,1,587.0,0.0,unknown
1003153282,V4nkar0ti,1,1,47.0,0.0,unknown
5068304517,el_noba123,1,1,22.0,0.0,unknown
73358187,WRGuy,1,1,750.0,1.0,unknown
MymcreacionesMaldonado,MymcreacionesMaldonado,1,1,11.0,0.0,unknown
857012072,Pescaorabioso,1,1,10.0,0.0,unknown
Guaina2020,Guaina2020,1,1,16.0,0.0,unknown
8796707349,,1,1,135.0,0.0,unknown
5922737834,,1,1,56.0,0.0,unknown
7431342978,,1,1,7.0,0.0,unknown
8654934238,,1,1,2.0,0.0,unknown
7592077094,Alex_4reyes,1,1,173.0,0.0,unknown
6629723451,Ultra1Sh,1,1,18.0,0.0,unknown
cacroot,cacroot,1,1,22.0,0.0,unknown
7687755558,Rodrigo31B,1,1,42.0,0.0,unknown
8465606145,summerjamplug,1,1,51.0,0.0,unknown
sh_sa111,sh_sa111,1,1,106.0,0.0,unknown
8270988461,,1,1,2.0,0.0,unknown
426962156,Muhammad9Ali,1,1,53.0,0.0,unknown
7574678905,,1,1,46.0,0.0,unknown
8654806787,zeroT_Hackeri,1,1,2758.0,1.0,unknown
5427860588,,1,1,17.0,0.0,unknown
7684435416,Mel_0330,1,1,5.0,0.0,unknown
Joser2020,Joser2020,1,1,95.0,0.0,unknown
1308415150,,1,1,2.0,0.0,unknown
8099519461,,1,1,87.0,0.0,unknown
6058895920,benja420,1,1,21.0,0.0,unknown
8716940534,,1,1,19.0,0.0,unknown
8228311942,neslisah493895,1,1,62.0,0.0,unknown
7580201689,MaryAudley,1,1,171.0,0.0,unknown
5731641180,,1,1,73.0,1.0,unknown
Ant191411,Ant191411,1,1,268.0,0.0,unknown
7955430332,,1,1,2.0,0.0,unknown
5706431633,Walhart85,1,1,7.0,0.0,unknown
mart8mart8mart8mart,mart8mart8mart8mart,1,1,14.0,0.0,unknown
Arc_Alibaba,Arc_Alibaba,1,1,13.0,0.0,unknown
6336713372,,1,1,3.0,0.0,unknown
8414645139,,1,1,5.0,0.0,unknown
7059746343,,1,1,2.0,0.0,unknown
1878714629,,1,1,43.0,0.0,unknown
annaapugach,annaapugach,1,1,13.0,0.0,unknown
8420796527,,1,1,20.0,0.0,unknown
8492496891,Xxaaxaxaa,1,1,52.0,0.0,unknown
42154951,,1,1,85.0,1.0,unknown
6738124015,,1,1,28.0,0.0,unknown
6626221605,,1,1,6.0,0.0,unknown
5875754376,,1,1,3.0,0.0,unknown
5328221234,Easehack0,1,1,240.0,0.0,unknown
WapJr,WapJr,1,1,26.0,0.0,unknown
8319851489,,1,1,1.0,0.0,unknown
Ch376n,Ch376n,1,1,5.0,0.0,unknown
7968825355,datamine_l3,1,1,354.0,0.0,unknown
gtreami,gtreami,1,1,539.0,0.0,unknown
985697161,Avihay_1906,1,1,12.0,0.0,unknown
153582101,Lanzuca,1,1,241.0,1.0,unknown
Icikicikahem2,Icikicikahem2,1,1,5.0,0.0,unknown
Luiscardin,Luiscardin,1,1,501.0,0.0,unknown
moon1174,moon1174,1,1,2.0,0.0,unknown
6187608900,,1,1,2.0,0.0,unknown
7962086215,Kodywes,1,1,366.0,0.0,unknown
190864930,najyayed,1,1,131.0,1.0,unknown
8182672872,Sanasan66,1,1,3647.0,0.0,unknown
PAPOS4,PAPOS4,1,1,39.0,0.0,unknown
IllustriousCJ,IllustriousCJ,1,1,3.0,0.0,unknown
2134773943,bomber_gang_777,1,1,554.0,0.0,unknown
7013213032,ShreyaaSingh111,1,1,15.0,0.0,unknown
6797938140,,1,1,2.0,0.0,unknown
2070489949,,1,1,37.0,0.0,unknown
6381125160,aryan1277,1,1,8.0,0.0,unknown
628942764,,1,1,28.0,0.0,unknown
8786799176,,1,1,2.0,0.0,unknown
max_max_gracias,max_max_gracias,1,1,69.0,0.0,unknown
Kristina_Smirnova10,Kristina_Smirnova10,1,1,410.0,0.0,unknown
Sanatani_2828,Sanatani_2828,1,1,2.0,0.0,unknown
7799727287,hejwjwkqbw,1,1,95.0,0.0,unknown
6811915946,,1,1,96.0,0.0,unknown
5177293215,,1,1,106.0,0.0,unknown
7063538070,,1,1,18.0,0.0,unknown
8114359319,,1,1,90.0,0.0,unknown
8261371672,gonzalez28163,1,1,15.0,0.0,unknown
8668590146,,1,1,498.0,1.0,unknown
8050568885,rinavanssss,1,1,412.0,0.0,unknown
852682652,draven1dave,1,1,38.0,0.0,unknown
7464734043,,1,1,42.0,0.0,unknown
Calsonik,Calsonik,1,1,20.0,0.0,unknown
kvittz,kvittz,1,1,10.0,0.0,unknown
6586608402,F_Society_V1,1,1,18.0,0.0,unknown
792025593,Renesalaltro,1,1,4.0,0.0,unknown
8167048251,,1,1,27.0,0.0,unknown
8450074086,Linlin02166,1,1,3.0,0.0,unknown
8162023780,,1,1,18.0,0.0,unknown
6791354501,,1,1,255.0,0.0,unknown
5026352902,,1,1,4.0,0.0,unknown
8691614056,,1,1,6.0,0.0,unknown
Teamcajero,Teamcajero,1,1,26.0,0.0,unknown
8101302839,,1,1,4.0,0.0,unknown
ADC_consulting,ADC_consulting,1,1,781.0,0.0,unknown
8622764692,Arten_kshkn,1,1,137.0,0.0,unknown
8541037842,NcnGklgydX,1,1,26.0,0.0,unknown
41861980,,1,1,1.0,0.0,unknown
8290740074,Dentico_30,1,1,9.0,0.0,unknown
7954116462,,1,1,943.0,1.0,unknown
8750151662,,1,1,21.0,0.0,unknown
7918366506,subprivbot_bot,1,1,103.0,0.0,unknown
5811682660,Nadji3131,1,1,27.0,1.0,unknown
7893927373,,1,1,114.0,0.0,unknown
6669574490,,1,1,59.0,0.0,unknown
6654529458,,1,1,119.0,0.0,unknown
1660292272,,1,1,15.0,0.0,unknown
8310105352,,1,1,3.0,0.0,unknown
6241166701,,1,1,30.0,0.0,unknown
6767553550,,1,1,46.0,0.0,unknown
7855831534,Ninjajord200,1,1,30.0,0.0,unknown
6115548662,CoGojoo,1,1,37.0,0.0,unknown
8030286467,PROF_DATA,1,1,2.0,0.0,unknown
425513,facundobatista,1,1,316.0,0.0,unknown
342396985,madasha04,1,1,139.0,0.0,unknown
SignalsILtrader,SignalsILtrader,1,1,570.0,1.0,unknown
Cabescba1,Cabescba1,1,1,18.0,0.0,unknown
6010738656,,1,1,54.0,0.0,unknown
1774648608,Ah10965,1,1,42.0,0.0,unknown
7333053376,,1,1,209.0,1.0,unknown
Andrey175,Andrey175,1,1,112.0,0.0,unknown
Exquisite2541,Exquisite2541,1,1,22.0,0.0,unknown
5821358869,,1,1,178.0,0.0,unknown
Abo_hma,Abo_hma,1,1,4.0,0.0,unknown
7302372226,wiper2000,1,1,26.0,0.0,unknown
6187913159,onepfx,1,1,113.0,0.0,unknown
8405331926,,1,1,10.0,0.0,unknown
1387564495,aba_taymiyyah,1,1,19.0,0.0,unknown
1608764589,,1,1,3.0,0.0,unknown
7872442374,,1,1,73.0,0.0,unknown
8050938582,,1,1,12.0,0.0,unknown
6325565197,,1,1,11.0,0.0,unknown
Ds5008,Ds5008,1,1,70.0,0.0,unknown
8783313892,,1,1,900.0,1.0,unknown
pulpy_tun,pulpy_tun,1,1,16.0,0.0,unknown
JonhWick_TheTrust,JonhWick_TheTrust,1,1,24.0,0.0,unknown
7436084271,c_canf,1,1,68.0,0.0,unknown
7214373972,,1,1,8.0,0.0,unknown
6105160058,ghostair500,1,1,23.0,0.0,unknown
czv1993,czv1993,1,1,22.0,0.0,unknown
1551201788,Premirtersier,1,1,3.0,0.0,unknown
1583368041,AmbMaz,1,1,28.0,0.0,unknown
8579991971,CnFRltDkixLe,1,1,206.0,0.0,unknown
696744948,,1,1,60.0,0.0,unknown
6685594040,,1,1,32.0,0.0,unknown
6283379660,anhmoveemmai,1,1,355.0,1.0,unknown
5228526021,,1,1,32.0,0.0,unknown
8382675840,,1,1,27.0,0.0,unknown
7793131307,Mhamadalhorane,1,1,2.0,0.0,unknown
939816773,,1,1,229.0,0.0,unknown
7408912235,,1,1,6.0,0.0,unknown
6317898140,,1,1,78.0,0.0,unknown
6806888883,,1,1,2.0,0.0,unknown
7724386403,CoinTactician1,1,1,507.0,0.0,unknown
1525574307,InternetMoneyUpdate,1,1,177.0,1.0,unknown
6378134638,Jah_2479,1,1,174.0,0.0,unknown
7584152410,nbmm0,1,1,60.0,0.0,unknown
1379670632,Misterrap18,1,1,428.0,1.0,unknown
Frenzy20,Frenzy20,1,1,6.0,0.0,unknown
8054907567,,1,1,431.0,0.0,unknown
7726600057,N07H1N4,1,1,40.0,0.0,unknown
7362122629,Onpay8,1,1,713.0,0.0,unknown
432315081,Rumpler1,1,1,119.0,0.0,unknown
Beitar_fan,Beitar_fan,1,1,9.0,0.0,unknown
8565093367,,1,1,51.0,0.0,unknown
1318891764,Jsijw1662,1,1,6.0,0.0,unknown
8264297500,,1,1,240.0,1.0,unknown
7910718432,,1,1,12.0,0.0,unknown
7325250501,Luiscardin,1,1,501.0,0.0,unknown
5984001972,,1,1,9.0,0.0,unknown
6939695777,,1,1,23.0,0.0,unknown
4304226,mcarlevaro,1,1,114.0,1.0,unknown
1426544414,,1,1,3.0,0.0,unknown
1656694441,,1,1,169.0,0.0,unknown
7299982546,,1,1,3.0,0.0,unknown
6508278084,Kevin1797,1,1,2.0,0.0,unknown
790630905,Chathasaigh,1,1,379.0,0.0,unknown
8338233869,,1,1,2.0,0.0,unknown
Romeo22389,Romeo22389,1,1,354.0,1.0,unknown
vleads_dblead,vleads_dblead,1,1,67.0,0.0,unknown
848177979,,1,1,227.0,0.0,unknown
8720447846,CarlaLivremont,1,1,401.0,0.0,unknown
8278834310,itroxu,1,1,18.0,0.0,unknown
Siddik768,Siddik768,1,1,53.0,0.0,unknown
6217659163,Gvngmanshift,1,1,2.0,0.0,unknown
7993098090,,1,1,63.0,0.0,unknown
5723400363,Skobidoooooooooo,1,1,48.0,0.0,unknown
7657191510,,1,1,33.0,0.0,unknown
7174948259,,1,1,3.0,0.0,unknown
678016810,deltasjpg,1,1,10.0,0.0,unknown
6591697912,,1,1,17.0,0.0,unknown
5146316120,RousTorres270,1,1,39.0,0.0,unknown
1151452135,Diamant_1,1,1,7.0,0.0,unknown
8363751602,Kerasakti_pks,1,1,126.0,0.0,unknown
7703262634,diamondgirlli73,1,1,106.0,0.0,unknown
477378134,,1,1,64.0,0.0,unknown
7043963946,bypeex,1,1,1.0,0.0,unknown
787076094,,1,1,222.0,0.0,unknown
8796429916,Ytepoj2,1,1,26.0,0.0,unknown
l3_nexgen,l3_nexgen,1,1,315.0,0.0,unknown
7230388867,,1,1,38.0,1.0,unknown
2038234365,,1,1,61.0,0.0,unknown
746681736,Hdhehwjsj,1,1,14.0,0.0,unknown
7368525675,,1,1,5.0,0.0,unknown
7495607998,,1,1,14.0,0.0,unknown
8081269534,Zrbajh,1,1,224.0,0.0,unknown
1511981569,,1,1,2.0,0.0,unknown
8124413099,RemonEzzat,1,1,16.0,0.0,unknown
Haryormid11,Haryormid11,1,1,189.0,0.0,unknown
6431077088,mm659f,1,1,50.0,0.0,unknown
7639265990,Laura_Pav7,1,1,134.0,0.0,unknown
8754284586,,1,1,82.0,0.0,unknown
5897820220,,1,1,19.0,0.0,unknown
5517320884,Susmita_34tSsi,1,1,103.0,0.0,unknown
6951311825,,1,1,273.0,1.0,unknown
Tomtom22,Tomtom22,1,1,107.0,0.0,unknown
8079176074,,1,1,71.0,0.0,unknown
6189243059,,1,1,19.0,0.0,unknown
6439657057,,1,1,18.0,0.0,unknown
8297686533,mmmiugg,1,1,35.0,1.0,unknown
8430815144,mrmalka,1,1,227.0,0.0,unknown
al_kostya_k_jr,al_kostya_k_jr,1,1,79.0,0.0,unknown
754808246,gs2019a,1,1,17.0,0.0,unknown
one1two2three4,one1two2three4,1,1,151.0,1.0,unknown
skoobBandzd,skoobBandzd,1,1,30.0,1.0,unknown
5959059559,,1,1,47.0,0.0,unknown
7900456392,luputi123,1,1,27.0,0.0,unknown
Phillesp,Phillesp,1,1,22.0,0.0,unknown
5206040783,,1,1,146.0,0.0,unknown
7364603881,,1,1,64.0,0.0,unknown
illuminatya,illuminatya,1,1,28.0,0.0,unknown
6941645380,ProfesoraPenelope,1,1,44.0,0.0,unknown
7939830698,SoyLulu25,1,1,92.0,0.0,unknown
Asailillll,Asailillll,1,1,3.0,0.0,unknown
5958771549,,1,1,105.0,0.0,unknown
Rave_32,Rave_32,1,1,344.0,0.0,unknown
8312848557,ScarlettLuxFlirtxo_11,1,1,39.0,0.0,unknown
1015229734,,1,1,274.0,0.0,unknown
8563035915,Nicksnma,1,1,109.0,0.0,unknown
1200526050,,1,1,8.0,0.0,unknown
guy_2601,guy_2601,1,1,65.0,0.0,unknown
6565508988,,1,1,60.0,0.0,unknown
8737984981,,1,1,49.0,0.0,unknown
ijustdkmann,ijustdkmann,1,1,64.0,1.0,unknown
elpesodelavida,elpesodelavida,1,1,145.0,1.0,unknown
7994764618,,1,1,43.0,0.0,unknown
6007870107,,1,1,34.0,0.0,unknown
